STATE/UT,DISTRICT,Year,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs,Total crimes against SCs
ANDHRA PRADESH,ADILABAD,2001,0,1,4,0,0,0,3,0,15,32,55
ANDHRA PRADESH,ANANTAPUR,2001,0,4,0,0,0,0,49,21,0,53,127
ANDHRA PRADESH,CHITTOOR,2001,3,3,0,0,0,0,38,36,0,34,114
ANDHRA PRADESH,CUDDAPAH,2001,0,3,0,0,0,0,20,52,0,25,100
ANDHRA PRADESH,EAST GODAVARI,2001,1,3,0,0,0,0,3,12,63,7,89
ANDHRA PRADESH,GUNTAKAL RLY.,2001,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,2001,4,5,1,0,0,3,53,16,6,53,141
ANDHRA PRADESH,HYDERABAD CITY,2001,0,2,1,0,0,0,0,40,1,35,79
ANDHRA PRADESH,KARIMNAGAR,2001,8,1,3,3,1,0,52,72,6,10,156
ANDHRA PRADESH,KHAMMAM,2001,2,6,0,0,0,0,12,51,0,90,161
ANDHRA PRADESH,KRISHNA,2001,1,2,4,0,0,0,13,98,79,82,279
ANDHRA PRADESH,KURNOOL,2001,4,5,0,0,0,0,42,119,0,32,202
ANDHRA PRADESH,MAHABOOBNAGAR,2001,10,8,0,0,0,0,9,79,25,90,221
ANDHRA PRADESH,MEDAK,2001,4,2,0,0,0,0,1,27,1,26,61
ANDHRA PRADESH,NALGONDA,2001,1,1,0,0,0,0,3,34,1,3,43
ANDHRA PRADESH,NELLORE,2001,0,4,3,0,0,1,6,31,0,29,74
ANDHRA PRADESH,NIZAMABAD,2001,0,2,3,0,0,0,9,9,0,23,46
ANDHRA PRADESH,PRAKASHAM,2001,1,0,0,0,0,0,28,52,4,29,114
ANDHRA PRADESH,RANGA REDDY,2001,2,7,0,0,0,0,8,83,4,93,197
ANDHRA PRADESH,SECUNDERABAD RLY.,2001,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,2001,1,1,0,0,0,0,2,24,11,5,44
ANDHRA PRADESH,VIJAYAWADA,2001,1,3,3,0,1,2,146,4,14,97,271
ANDHRA PRADESH,VIJAYAWADA RLY.,2001,0,0,0,0,0,0,0,1,0,1,2
ANDHRA PRADESH,VISAKHA RURAL,2001,0,0,0,0,0,0,5,8,43,46,102
ANDHRA PRADESH,VISAKHAPATNAM,2001,0,0,0,0,0,0,2,14,3,6,25
ANDHRA PRADESH,VIZIANAGARAM,2001,2,2,0,0,0,0,0,2,17,21,44
ANDHRA PRADESH,WARANGAL,2001,0,3,0,0,0,0,7,22,9,57,98
ANDHRA PRADESH,WEST GODAVARI,2001,0,1,0,0,0,0,7,43,10,27,88
ANDHRA PRADESH,TOTAL,2001,45,69,22,3,2,6,518,950,312,1006,2933
ARUNACHAL PRADESH,CHANGLANG,2001,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,DIBANG VALLEY,2001,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,KAMENG EAST,2001,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,KAMENG WEST,2001,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOHIT,2001,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,PAPUM PARE,2001,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SIANG EAST,2001,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SIANG UPPER,2001,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SIANG WEST,2001,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SUBANSIRI LOWER,2001,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SUBANSIRI UPPER,2001,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TAWANG,2001,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TIRAP,2001,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TOTAL,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,BARPETA,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,BONGAIGAON,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,C.I.D.,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,DHEMAJI,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,DHUBRI,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,DIBRUGARH,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,G.R.P.,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,GOLAGHAT,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,GUWAHATI CITY,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,HAILAKANDI,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,JORHAT,2001,0,0,0,0,1,0,4,0,0,0,5
ASSAM,KAMRUP,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KARBI ANGLONG,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KARIMGANJ,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KOKRAJHAR,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,LAKHIMPUR,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,MORIGAON,2001,0,0,0,0,0,0,0,1,0,0,1
ASSAM,N.C. HILLS,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,NAGAON,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,NALBARI,2001,0,0,0,0,0,1,0,0,0,0,1
ASSAM,R.P.O.,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,TINSUKIA,2001,0,0,0,0,0,0,0,0,0,0,0
ASSAM,TOTAL,2001,0,0,0,0,1,1,4,0,0,0,6
BIHAR,ARARIA,2001,1,9,2,0,0,0,2,5,0,24,43
BIHAR,ARWAL,2001,0,0,0,0,0,1,0,3,0,2,6
BIHAR,AURANGABAD,2001,1,0,0,1,0,0,10,13,0,0,25
BIHAR,BAGAHA,2001,0,0,0,0,0,0,35,0,20,0,55
BIHAR,BANKA,2001,0,0,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,2001,0,0,0,0,0,0,0,38,7,27,72
BIHAR,BETTIAH,2001,8,3,0,0,0,0,0,9,0,9,29
BIHAR,BHABHUA,2001,2,0,0,1,1,1,29,3,0,0,37
BIHAR,BHAGALPUR,2001,1,0,0,0,0,0,0,25,0,14,40
BIHAR,BHOJPUR,2001,0,0,1,0,0,1,5,16,0,9,32
BIHAR,BUXAR,2001,0,0,0,0,0,0,17,17,0,0,34
BIHAR,DARBHANGA,2001,0,0,0,0,0,0,0,29,0,0,29
BIHAR,GAYA,2001,0,0,0,0,0,0,28,28,0,0,56
BIHAR,GOPALGANJ,2001,0,0,0,0,0,2,9,14,0,3,28
BIHAR,JAMALPUR RLY.,2001,0,0,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,2001,0,0,0,0,0,0,0,0,0,0,0
BIHAR,JEHANABAD,2001,0,0,0,0,0,0,0,0,0,0,0
BIHAR,KATIHAR,2001,0,0,0,0,0,0,4,4,0,0,8
BIHAR,KATIHAR RLY.,2001,0,0,0,0,0,0,0,1,0,0,1
BIHAR,KHAGARIA,2001,1,0,0,0,0,0,3,17,0,13,34
BIHAR,KISHANGANJ,2001,0,1,1,0,0,0,2,8,0,4,16
BIHAR,LAKHISARAI,2001,1,0,0,0,0,0,4,0,0,0,5
BIHAR,MADHEPURA,2001,0,0,0,0,0,1,4,0,0,0,5
BIHAR,MADHUBANI,2001,2,2,1,0,0,2,40,34,13,17,111
BIHAR,MOTIHARI,2001,7,2,0,0,0,1,36,13,0,16,75
BIHAR,MUNGER,2001,0,1,0,0,0,1,4,30,0,4,40
BIHAR,MUZAFFARPUR,2001,0,0,0,0,0,0,76,0,0,0,76
BIHAR,MUZAFFARPUR RLY.,2001,0,0,0,0,0,0,0,1,0,1,2
BIHAR,NALANDA,2001,1,1,0,0,0,0,11,33,21,29,96
BIHAR,NAUGACHIA,2001,0,0,0,0,0,0,4,4,0,0,8
BIHAR,NAWADAH,2001,1,0,0,0,0,0,4,2,0,0,7
BIHAR,PATNA,2001,0,0,0,0,0,0,7,14,0,8,29
BIHAR,PATNA RLY.,2001,0,0,0,0,0,0,0,0,0,0,0
BIHAR,PURNEA,2001,1,2,0,0,0,1,2,0,0,5,11
BIHAR,ROHTAS,2001,1,2,0,0,0,3,21,30,0,0,57
BIHAR,SAHARSA,2001,0,3,0,0,0,1,14,31,0,2,51
BIHAR,SAMASTIPUR,2001,0,8,0,0,0,0,2,0,0,0,10
BIHAR,SARAN,2001,0,1,0,0,0,0,5,17,0,11,34
BIHAR,SHEIKHPURA,2001,0,0,0,0,0,0,0,0,0,0,0
BIHAR,SHEOHAR,2001,0,0,0,0,0,0,0,0,0,10,10
BIHAR,SITAMARHI,2001,0,0,0,0,0,0,0,22,5,17,44
BIHAR,SIWAN,2001,0,0,0,0,0,0,0,0,0,15,15
BIHAR,SUPAUL,2001,0,0,0,0,0,0,0,2,0,0,2
BIHAR,VAISHALI,2001,0,0,3,0,0,2,0,50,15,0,70
BIHAR,TOTAL,2001,28,35,8,2,1,17,378,513,81,240,1303
CHHATTISGARH,BALRAMPUR,2001,0,0,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BILASPUR,2001,2,4,0,0,0,0,8,16,0,29,59
CHHATTISGARH,BIZAPUR,2001,0,0,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DANTEWARA,2001,0,0,0,0,0,0,0,0,0,1,1
CHHATTISGARH,DHAMTARI,2001,0,3,0,0,0,0,0,0,0,5,8
CHHATTISGARH,DURG,2001,3,12,2,0,0,0,8,5,0,77,107
CHHATTISGARH,GRP RAIPUR,2001,0,0,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JAGDALPUR,2001,0,1,0,0,0,0,1,0,1,6,9
CHHATTISGARH,JANJGIR,2001,0,2,0,0,0,0,3,0,0,16,21
CHHATTISGARH,JASHPUR,2001,0,0,0,0,0,0,0,0,0,6,6
CHHATTISGARH,KANKER,2001,0,1,0,0,0,0,0,0,0,2,3
CHHATTISGARH,KORBA,2001,0,6,2,0,0,0,19,38,0,0,65
CHHATTISGARH,KORIYA,2001,0,1,0,0,0,0,0,0,0,5,6
CHHATTISGARH,MAHASAMUND,2001,0,5,1,0,1,0,0,18,0,0,25
CHHATTISGARH,RAIGARH,2001,0,3,0,0,0,0,0,0,0,10,13
CHHATTISGARH,RAIPUR,2001,3,9,3,0,0,0,56,87,0,0,158
CHHATTISGARH,RAJNANDGAON,2001,0,0,0,0,0,0,0,0,0,0,0
CHHATTISGARH,SARGUJA,2001,0,5,0,0,0,0,6,0,0,9,20
CHHATTISGARH,TOTAL,2001,8,52,8,0,1,0,101,164,1,166,501
GOA,NORTH GOA,2001,0,0,0,0,0,0,0,1,0,0,1
GOA,SOUTH GOA,2001,0,0,0,0,0,0,0,0,0,0,0
GOA,TOTAL,2001,0,0,0,0,0,0,0,1,0,0,1
GUJARAT,AHMEDABAD COMMR.,2001,2,1,4,0,0,0,33,0,3,3,46
GUJARAT,AHMEDABAD RURAL,2001,0,1,0,0,0,0,3,24,0,45,73
GUJARAT,AHWA-DANG,2001,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,AMRELI,2001,2,0,1,0,0,1,19,28,0,44,95
GUJARAT,ANAND,2001,0,0,0,0,0,0,6,4,12,10,32
GUJARAT,BHARUCH,2001,0,0,0,0,0,0,6,10,0,0,16
GUJARAT,BHAVNAGAR,2001,3,1,1,0,2,1,10,17,0,24,59
GUJARAT,DAHOD,2001,0,0,0,6,8,0,1,6,0,8,29
GUJARAT,GANDHINAGAR,2001,1,0,0,0,1,0,8,0,0,25,35
GUJARAT,HIMATNAGAR,2001,0,1,0,0,0,0,7,21,0,21,50
GUJARAT,JAMNAGAR,2001,0,2,0,0,1,0,14,6,0,30,53
GUJARAT,JUNAGADH,2001,1,0,3,0,2,0,7,13,0,0,26
GUJARAT,KHEDA NORTH,2001,0,0,1,1,0,1,1,37,0,8,49
GUJARAT,KUTCH,2001,0,2,2,0,1,0,42,6,0,9,62
GUJARAT,MEHSANA,2001,2,0,3,1,0,1,8,44,0,29,88
GUJARAT,NARMADA,2001,0,0,0,0,0,0,0,1,0,0,1
GUJARAT,NAVSARI,2001,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,PALANPUR,2001,1,2,0,0,0,2,2,58,0,94,159
GUJARAT,PANCHMAHAL,2001,0,0,0,0,0,0,1,8,0,20,29
GUJARAT,PATAN,2001,0,1,1,0,1,0,12,0,0,44,59
GUJARAT,PORBANDAR,2001,0,0,0,0,0,0,2,4,1,6,13
GUJARAT,RAJKOT COMMR.,2001,1,0,0,0,0,0,3,18,0,14,36
GUJARAT,RAJKOT RURAL,2001,1,2,0,0,1,1,39,6,0,8,58
GUJARAT,SURAT COMMR.,2001,0,1,1,0,0,0,6,13,0,4,25
GUJARAT,SURAT RURAL,2001,0,0,0,0,0,0,0,3,0,3,6
GUJARAT,SURENDRANAGAR,2001,1,0,0,0,0,2,53,10,0,22,88
GUJARAT,VADODARA COMMR.,2001,2,0,2,0,0,0,1,6,0,8,19
GUJARAT,VADODARA RURAL,2001,0,1,1,0,0,0,0,6,0,11,19
GUJARAT,VALSAD,2001,0,0,0,0,0,0,0,6,0,6,12
GUJARAT,W.RLY,2001,0,0,0,0,0,0,0,1,0,4,5
GUJARAT,TOTAL,2001,17,15,20,8,17,9,284,356,16,500,1242
HARYANA,AMBALA,2001,2,0,1,0,0,0,10,1,0,0,14
HARYANA,BHIWANI,2001,0,0,0,0,0,0,0,0,0,3,3
HARYANA,FARIDABAD,2001,0,0,0,0,0,0,0,5,0,5,10
HARYANA,FATEHABAD,2001,1,3,3,0,0,0,6,1,0,7,21
HARYANA,GRP,2001,0,0,0,0,0,0,0,0,1,0,1
HARYANA,GURGAON,2001,0,1,0,0,0,0,1,1,0,2,5
HARYANA,HISAR,2001,0,0,0,0,0,0,8,1,0,0,9
HARYANA,JHAJJAR,2001,0,0,0,0,0,0,7,0,0,1,8
HARYANA,JIND,2001,1,2,1,0,0,0,2,4,0,0,10
HARYANA,KAITHAL,2001,0,0,0,0,0,0,0,3,0,3,6
HARYANA,KARNAL,2001,1,2,3,0,0,0,6,0,0,5,17
HARYANA,KURUKSHETRA,2001,1,3,0,0,0,0,0,6,0,8,18
HARYANA,MAHENDERGARH,2001,0,1,3,0,0,1,5,5,0,8,23
HARYANA,PANCHKULA,2001,0,0,0,0,0,0,0,2,0,2,4
HARYANA,PANIPAT,2001,0,4,0,0,0,0,5,1,0,4,14
HARYANA,REWARI,2001,0,0,1,0,0,1,2,0,0,0,4
HARYANA,ROHTAK,2001,0,4,0,0,0,0,1,0,0,9,14
HARYANA,SIRSA,2001,0,3,2,0,0,1,11,1,0,3,21
HARYANA,SONIPAT,2001,1,2,0,0,0,1,9,1,0,4,18
HARYANA,YAMUNANAGAR,2001,0,0,1,0,0,1,3,1,0,3,9
HARYANA,TOTAL,2001,7,25,15,0,0,5,76,33,1,67,229
HIMACHAL PRADESH,BILASPUR,2001,0,0,0,0,0,0,0,8,0,5,13
HIMACHAL PRADESH,CHAMBA,2001,0,0,0,0,0,0,0,2,0,2,4
HIMACHAL PRADESH,G.R.P.,2001,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,HAMIRPUR,2001,0,0,0,0,0,0,0,2,0,2,4
HIMACHAL PRADESH,KANGRA,2001,1,4,0,0,0,0,0,3,0,9,17
HIMACHAL PRADESH,KINNAUR,2001,0,1,0,0,0,0,0,0,0,0,1
HIMACHAL PRADESH,KULLU,2001,0,1,0,0,0,0,0,0,0,0,1
HIMACHAL PRADESH,LAHAUL-SPITI,2001,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,MANDI,2001,0,1,0,0,0,0,0,2,0,2,5
HIMACHAL PRADESH,SHIMLA,2001,0,0,0,0,0,0,0,19,2,23,44
HIMACHAL PRADESH,SIRMAUR,2001,0,0,0,0,0,0,0,1,2,3,6
HIMACHAL PRADESH,SOLAN,2001,0,0,0,0,0,0,0,0,0,2,2
HIMACHAL PRADESH,UNA,2001,0,0,0,0,0,0,1,4,0,8,13
HIMACHAL PRADESH,TOTAL,2001,1,7,0,0,0,0,1,41,4,56,110
JAMMU & KASHMIR,ANANTNAG,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,ANANTNAG,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,AWANTIPORA,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BARAMULLA,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BORDER,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BUDGAM,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,CRIME JAMMU,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,CRIME SRINAGAR,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,DODA,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,GANDERBAL,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,JAMMU,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KARGIL,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KATHUA,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KULGAM,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KUPWARA,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,LEH,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,POONCH,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,PULWAMA,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAILWAYS,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAJOURI,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAMBAN,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,REASI,2001,1,1,0,0,0,0,0,0,0,0,2
JAMMU & KASHMIR,SRINAGAR,2001,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,UDHAMPUR,2001,0,0,0,0,0,0,5,0,0,3,8
JAMMU & KASHMIR,TOTAL,2001,1,1,0,0,0,0,5,0,0,3,10
JHARKHAND,BOKARO,2001,0,0,0,0,0,0,0,0,0,2,2
JHARKHAND,CHAIBASA,2001,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,CHATRA,2001,1,1,0,0,0,0,0,0,0,0,2
JHARKHAND,DEOGHAR,2001,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,DHANBAD,2001,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,DHANBAD RLY.,2001,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,DUMKA,2001,2,2,2,0,0,0,10,25,0,14,55
JHARKHAND,GARHWA,2001,0,0,0,0,0,0,7,0,0,3,10
JHARKHAND,GIRIDIH,2001,0,1,0,0,0,0,1,0,0,3,5
JHARKHAND,GODDA,2001,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,GUMALA,2001,0,1,0,0,0,0,0,0,0,0,1
JHARKHAND,HAZARIBAGH,2001,0,0,2,0,0,1,11,0,0,0,14
JHARKHAND,JAMSHEDPUR,2001,0,2,0,0,0,0,5,10,0,0,17
JHARKHAND,JAMSHEDPUR RLY.,2001,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,JAMTARA,2001,0,0,0,0,0,0,1,0,0,3,4
JHARKHAND,KODERMA,2001,0,1,0,0,0,0,0,0,0,1,2
JHARKHAND,LATEHAR,2001,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,LOHARDAGGA,2001,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,PAKUR,2001,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,PALAMU,2001,0,0,0,0,0,1,2,0,0,1,4
JHARKHAND,RANCHI,2001,3,3,0,1,0,0,0,0,0,35,42
JHARKHAND,SAHEBGANJ,2001,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,SARAIKELA,2001,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,SIMDEGA,2001,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,TOTAL,2001,6,11,4,1,0,2,37,35,0,62,158
KARNATAKA,BAGALKOT,2001,3,1,1,0,0,0,8,25,0,12,50
KARNATAKA,BANGALORE COMMR.,2001,1,1,0,0,0,0,12,72,8,0,94
KARNATAKA,BANGALORE RURAL,2001,2,3,0,0,0,0,21,14,0,24,64
KARNATAKA,BELGAUM,2001,0,0,0,0,0,0,0,43,1,0,44
KARNATAKA,BELLARY,2001,0,0,0,0,0,0,0,61,10,0,71
KARNATAKA,BIDAR,2001,0,0,0,0,0,0,0,33,1,0,34
KARNATAKA,BIJAPUR,2001,0,3,0,0,0,0,36,44,0,5,88
KARNATAKA,CHAMARAJNAGAR,2001,0,0,0,0,0,0,0,32,0,32,64
KARNATAKA,CHICKMAGALUR,2001,2,1,0,0,0,0,6,30,0,0,39
KARNATAKA,CHITRADURGA,2001,1,2,0,0,0,0,13,36,8,23,83
KARNATAKA,DAKSHIN KANNADA,2001,1,0,0,0,0,0,0,9,0,0,10
KARNATAKA,DAVANAGERE,2001,0,2,0,0,0,0,8,45,2,46,103
KARNATAKA,DHARWAD COMMR.,2001,0,0,0,0,0,0,0,13,0,0,13
KARNATAKA,DHARWAD RURAL,2001,5,0,0,0,0,0,11,16,0,1,33
KARNATAKA,GADAG,2001,0,0,0,0,0,0,0,8,0,0,8
KARNATAKA,GULBARGA,2001,2,1,0,0,0,0,23,75,3,61,165
KARNATAKA,HASSAN,2001,0,0,0,0,0,0,26,42,1,11,80
KARNATAKA,HAVERI,2001,0,0,0,0,0,0,0,24,0,24,48
KARNATAKA,K.G.F.,2001,0,0,0,0,0,0,0,5,0,0,5
KARNATAKA,KODAGU,2001,0,0,0,0,0,0,0,7,0,0,7
KARNATAKA,KOLAR,2001,2,1,0,0,0,0,0,51,6,60,120
KARNATAKA,KOPPAL,2001,0,0,0,0,0,0,0,64,3,0,67
KARNATAKA,MANDYA,2001,0,0,0,0,0,0,0,34,0,0,34
KARNATAKA,MYSORE COMMR.,2001,0,0,0,0,0,0,1,0,2,0,3
KARNATAKA,MYSORE RURAL,2001,0,0,0,0,3,0,0,31,1,0,35
KARNATAKA,RAICHUR,2001,1,2,0,0,0,0,0,82,40,1,126
KARNATAKA,RAILWAYS,2001,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,SHIMOGA,2001,0,1,0,0,0,0,16,22,0,5,44
KARNATAKA,TUMKUR,2001,1,2,0,0,0,0,0,44,8,1,56
KARNATAKA,UDUPI,2001,1,0,0,1,0,0,0,12,0,10,24
KARNATAKA,UTTAR KANNADA,2001,0,0,0,0,0,0,0,9,0,0,9
KARNATAKA,TOTAL,2001,22,20,1,1,3,0,181,983,94,316,1621
KERALA,ALAPUZHA,2001,0,0,0,0,0,0,7,21,0,0,28
KERALA,CBCID,2001,0,0,0,0,0,0,0,0,0,0,0
KERALA,ERNAKULAM,2001,1,5,0,0,0,1,18,0,0,16,41
KERALA,IDUKKI,2001,0,3,0,0,0,0,4,7,0,0,14
KERALA,KANNUR,2001,0,3,0,0,0,0,12,2,0,16,33
KERALA,KASARGOD,2001,0,8,0,0,0,0,1,5,0,8,22
KERALA,KOLLAM,2001,0,9,0,0,0,1,13,6,0,9,38
KERALA,KOTTAYAM,2001,0,2,0,0,0,0,0,30,0,0,32
KERALA,KOZHIKODE,2001,0,5,0,0,0,0,8,15,0,10,38
KERALA,MALAPPURAM,2001,0,6,0,0,0,0,21,3,0,20,50
KERALA,PALAKKAD,2001,2,14,0,0,0,0,40,10,0,11,77
KERALA,PATHANAMTHITTA,2001,0,3,0,0,0,0,10,5,0,2,20
KERALA,RAILWAYS,2001,0,1,0,0,0,0,0,0,0,2,3
KERALA,THRISSUR,2001,2,8,0,0,0,0,19,13,0,9,51
KERALA,TRIVANDRUM,2001,0,6,0,0,0,0,13,4,0,18,41
KERALA,WAYANADU,2001,0,2,0,0,0,0,3,0,0,6,11
KERALA,TOTAL,2001,5,75,0,0,0,2,169,121,0,127,499
MADHYA PRADESH,BALAGHAT,2001,1,10,1,0,0,0,10,29,0,12,63
MADHYA PRADESH,BARWANI,2001,0,0,0,0,0,0,20,12,0,13,45
MADHYA PRADESH,BETUL,2001,1,6,2,0,0,0,5,0,0,4,18
MADHYA PRADESH,BHIND,2001,3,0,0,0,0,3,14,0,0,103,123
MADHYA PRADESH,BHOPAL,2001,1,10,0,0,0,0,25,69,0,80,185
MADHYA PRADESH,BHOPAL RLY.,2001,0,0,1,0,0,0,0,2,0,0,3
MADHYA PRADESH,CHHATARPUR,2001,2,13,0,1,0,2,50,0,0,57,125
MADHYA PRADESH,CHHINDWARA,2001,0,11,1,0,0,0,8,0,0,22,42
MADHYA PRADESH,DAMOH,2001,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,DATIYA,2001,4,3,0,0,2,0,13,50,0,110,182
MADHYA PRADESH,DEWAS,2001,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,DHAR,2001,1,5,0,0,0,0,14,0,0,0,20
MADHYA PRADESH,DINDORI,2001,0,1,0,0,0,0,2,1,0,0,4
MADHYA PRADESH,GUNA,2001,1,18,0,0,0,1,24,2,0,156,202
MADHYA PRADESH,GWALIOR,2001,5,11,4,0,2,4,30,36,0,175,267
MADHYA PRADESH,HARDA,2001,2,4,1,0,0,0,1,0,0,19,27
MADHYA PRADESH,HOSHANGABAD,2001,3,7,2,0,0,1,25,0,0,3,41
MADHYA PRADESH,INDORE,2001,0,2,0,0,0,0,4,5,0,27,38
MADHYA PRADESH,INDORE RLY.,2001,1,1,0,0,0,0,0,0,0,0,2
MADHYA PRADESH,JABALPUR,2001,2,8,0,0,0,0,8,0,0,20,38
MADHYA PRADESH,JABALPUR RLY.,2001,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JHABUA,2001,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,KATNI,2001,0,3,0,0,0,0,1,0,0,1,5
MADHYA PRADESH,KHANDWA,2001,4,1,0,0,0,0,136,0,0,60,201
MADHYA PRADESH,KHARGON,2001,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,MANDLA,2001,1,1,0,0,0,0,6,20,0,0,28
MADHYA PRADESH,MANDSAUR,2001,1,1,0,0,0,0,16,0,0,89,107
MADHYA PRADESH,MORENA,2001,3,7,2,0,2,2,18,0,0,170,204
MADHYA PRADESH,NARSINGHPUR,2001,0,11,0,0,0,1,13,0,0,52,77
MADHYA PRADESH,NEEMUCH,2001,0,2,0,0,0,0,0,0,0,9,11
MADHYA PRADESH,PANNA,2001,3,7,0,0,0,1,4,76,0,77,168
