STATE/UT,DISTRICT,Year,Murder,Rape,Kidnapping Abduction,Dacoity,Robbery,Arson,Hurt,Protection of Civil Rights (PCR) Act,Prevention of atrocities (POA) Act,Other Crimes Against STs,Total crimes against STs
MADHYA PRADESH,SAGAR,2001,1,11,0,0,0,1,3,0,7,34,57
MADHYA PRADESH,SATNA,2001,0,5,0,0,1,1,1,0,0,37,45
MADHYA PRADESH,SEONI,2001,0,12,0,0,0,0,5,0,10,37,64
MADHYA PRADESH,SHAHDOL,2001,0,9,0,0,0,0,0,0,0,33,42
MADHYA PRADESH,SHAJAPUR,2001,0,2,0,0,0,0,2,0,0,7,11
MADHYA PRADESH,SHEOPUR,2001,1,3,2,0,0,0,2,0,0,9,17
MADHYA PRADESH,SHIVPURI,2001,2,11,1,0,0,0,0,1,0,22,37
MADHYA PRADESH,SIDHI,2001,0,3,1,0,0,0,1,0,18,8,31
MADHYA PRADESH,SIHORE,2001,1,6,2,0,0,0,0,0,0,15,24
MADHYA PRADESH,TIKAMGARH,2001,2,3,1,0,0,0,9,0,21,6,42
MADHYA PRADESH,UJJAIN,2001,0,1,0,0,0,0,3,0,3,7,14
MADHYA PRADESH,UMARIYA,2001,0,3,0,0,0,1,0,0,0,5,9
MADHYA PRADESH,VIDISHA,2001,0,8,0,0,0,1,0,0,0,10,19
MAHARASHTRA,AHMEDNAGAR,2001,1,4,0,0,0,0,0,0,0,2,7
MAHARASHTRA,AKOLA,2001,0,0,0,0,0,1,0,0,0,2,3
MAHARASHTRA,AMRAVATI COMMR.,2001,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AMRAVATI RURAL,2001,0,3,1,0,0,0,0,0,0,8,12
MAHARASHTRA,AURANGABAD COMMR.,2001,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AURANGABAD RURAL,2001,0,1,0,0,0,0,0,0,0,0,1
MAHARASHTRA,BEED,2001,0,0,0,0,0,1,0,0,0,0,1
MAHARASHTRA,BHANDARA,2001,0,1,0,0,0,0,0,0,0,0,1
MAHARASHTRA,BULDHANA,2001,0,2,0,0,0,0,0,0,4,0,6
MAHARASHTRA,CHANDRAPUR,2001,0,6,0,0,0,0,0,0,0,5,11
MAHARASHTRA,DHULE,2001,2,3,0,0,0,0,1,0,1,3,10
MAHARASHTRA,GADCHIROLI,2001,0,0,0,0,0,0,0,0,2,3,5
MAHARASHTRA,GONDIA,2001,0,1,0,0,0,0,0,0,0,4,5
MAHARASHTRA,HINGOLI,2001,0,1,0,0,0,0,1,0,0,1,3
MAHARASHTRA,JALGAON,2001,0,0,0,0,0,0,0,0,1,5,6
MAHARASHTRA,JALNA,2001,0,0,0,0,0,0,0,0,0,1,1
MAHARASHTRA,KOLHAPUR,2001,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,LATUR,2001,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,MUMBAI,2001,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,MUMBAI RLY.,2001,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR COMMR.,2001,0,0,0,0,0,0,0,0,1,1,2
MAHARASHTRA,NAGPUR RLY.,2001,1,0,0,0,0,0,0,0,0,0,1
MAHARASHTRA,NAGPUR RURAL,2001,0,2,0,0,0,0,0,0,2,4,8
MAHARASHTRA,NANDED,2001,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NANDURBAR,2001,0,1,0,0,0,0,4,0,6,11,22
MAHARASHTRA,NASIK COMMR.,2001,0,3,0,0,0,0,0,0,1,0,4
MAHARASHTRA,NASIK RURAL,2001,1,9,0,0,0,0,1,0,1,9,21
MAHARASHTRA,NAVI MUMBAI,2001,0,0,0,0,0,0,0,0,3,0,3
MAHARASHTRA,OSMANABAD,2001,0,0,0,0,0,0,0,0,0,1,1
MAHARASHTRA,PARBHANI,2001,0,0,0,0,0,0,0,0,3,0,3
MAHARASHTRA,PUNE COMMR.,2001,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,PUNE RLY.,2001,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,PUNE RURAL,2001,1,1,0,0,0,0,0,0,1,1,4
MAHARASHTRA,RAIGAD,2001,0,2,0,0,0,0,1,0,1,5,9
MAHARASHTRA,RATNAGIRI,2001,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SANGLI,2001,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SATARA,2001,0,3,0,0,0,0,0,0,0,1,4
MAHARASHTRA,SINDHUDURG,2001,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SOLAPUR COMMR.,2001,0,0,0,0,0,0,0,0,0,2,2
MAHARASHTRA,SOLAPUR RURAL,2001,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,THANE COMMR.,2001,0,0,0,0,0,0,0,0,2,4,6
MAHARASHTRA,THANE RURAL,2001,0,9,2,0,0,1,6,0,7,19,44
MAHARASHTRA,WARDHA,2001,0,2,0,0,0,0,0,0,0,0,2
MAHARASHTRA,WASHIM,2001,0,0,0,0,0,0,0,0,0,1,1
MAHARASHTRA,YAVATMAL,2001,0,6,1,0,0,0,0,0,5,17,29
MANIPUR,BISHNUPUR,2001,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHANDEL,2001,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHURACHANDPUR,2001,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL(EAST),2001,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL(WEST),2001,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,SENAPATI,2001,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,TAMENGLONG,2001,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,THOUBAL,2001,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,UKHRUL,2001,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS EAST,2001,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS SOUTH,2001,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS WEST,2001,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,2001,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS EAST,2001,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS WEST,2001,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,RI-BHOI,2001,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,AIZAWL,2001,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,CHAMPHAI,2001,0,1,0,0,0,0,2,0,0,0,3
MIZORAM,KOLASIB,2001,0,1,0,0,0,1,1,0,0,0,3
MIZORAM,LAWNGTLAI,2001,0,0,0,1,0,0,1,0,0,0,2
MIZORAM,LUNGLEI,2001,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,MAMIT,2001,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,SAIHA,2001,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,SERCHHIP,2001,0,0,1,0,0,0,1,0,0,0,2
NAGALAND,DIMAPUR,2001,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,KIPHIRE,2001,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,KOHIMA,2001,24,5,2,1,18,0,5,0,0,131,186
NAGALAND,MOKOKCHUNG,2001,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,MON,2001,2,1,1,0,3,0,4,0,0,5,16
NAGALAND,PEREN,2001,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,PHEK,2001,6,0,1,1,1,0,4,0,0,51,64
NAGALAND,TUENSANG,2001,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,WOKHA,2001,11,0,1,0,2,0,4,0,0,23,41
NAGALAND,ZUNHEBOTO,2001,3,0,0,0,0,0,0,0,0,0,3
ODISHA,ANGUL,2001,0,0,0,0,0,0,52,0,15,257,324
ODISHA,BALASORE,2001,0,0,0,0,0,0,12,0,0,3,15
ODISHA,BARAGARH,2001,0,0,0,0,0,0,0,0,0,19,19
ODISHA,BERHAMPUR,2001,0,0,0,0,0,0,0,0,0,0,0
ODISHA,BHADRAK,2001,0,0,0,0,0,0,0,0,2,0,2
ODISHA,BOLANGIR,2001,2,3,0,0,0,0,13,0,18,0,36
ODISHA,BOUDH,2001,0,0,0,0,0,0,0,0,0,0,0
ODISHA,CUTTACK,2001,0,0,0,0,0,0,0,0,0,0,0
ODISHA,DEOGARH,2001,0,1,0,0,0,0,0,4,0,1,6
ODISHA,DHENKANAL,2001,0,0,0,0,0,0,0,0,0,0,0
ODISHA,GAJAPATI,2001,1,1,1,0,0,1,2,0,6,0,12
ODISHA,GANJAM,2001,0,0,0,0,0,0,6,0,6,0,12
ODISHA,JAGATSINGHPUR,2001,0,0,0,0,0,0,0,0,0,0,0
ODISHA,JAJPUR,2001,0,0,0,0,0,0,0,0,0,0,0
ODISHA,JHARSUGUDA,2001,0,1,0,0,0,0,2,0,0,2,5
ODISHA,KALAHANDI,2001,0,1,1,0,0,0,9,0,0,5,16
ODISHA,KANDHAMAL,2001,0,1,1,0,0,0,6,0,8,0,16
ODISHA,KENDRAPARA,2001,0,0,0,0,0,0,1,0,0,0,1
ODISHA,KEONJHAR,2001,0,3,0,0,0,0,0,0,0,23,26
ODISHA,KHURDA,2001,0,0,0,0,0,0,0,0,0,0,0
ODISHA,KORAPUT,2001,0,2,0,0,0,0,0,0,10,0,12
ODISHA,MALKANGIR,2001,0,2,0,0,1,0,3,0,12,1,19
ODISHA,MAYURBHANJ,2001,0,9,0,0,0,3,0,0,47,35,94
ODISHA,NAYAGARH,2001,0,0,0,0,0,0,0,0,0,0,0
ODISHA,NOWRANGPUR,2001,0,0,0,0,1,0,3,0,12,12,28
ODISHA,NUAPADA,2001,0,0,1,0,0,0,8,0,17,8,34
ODISHA,PURI,2001,0,0,0,0,0,0,0,0,0,0,0
ODISHA,RAYAGADA,2001,0,0,0,0,0,0,0,0,0,9,9
ODISHA,ROURKELA,2001,0,0,0,0,0,0,0,0,0,0,0
ODISHA,SAMBALPUR,2001,0,0,1,0,0,0,7,0,0,24,32
ODISHA,SONEPUR,2001,0,0,0,0,0,0,0,0,0,0,0
ODISHA,SRP(CUTTACK),2001,0,0,0,0,0,0,0,0,0,0,0
ODISHA,SRP(ROURKELA),2001,0,0,0,0,0,0,0,0,0,2,2
ODISHA,SUNDARGARH,2001,1,4,1,0,0,0,0,0,0,8,14
PUNJAB,AMRITSAR,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,BARNALA,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,BATALA,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,BHATINDA,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,FARIDKOT,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,FATEHGARH SAHIB,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,FEROZEPUR,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,G.R.P,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,GURDASPUR,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,HOSHIARPUR,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,JAGRAON,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,JALANDHAR,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,KAPURTHALA,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,KHANNA,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,LUDHIANA,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MAJITHA,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MANSA,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MOGA,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MUKTSAR,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,NAWAN SHAHR,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,PATIALA,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,ROPAR,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,SANGRUR,2001,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,TARN TARAN,2001,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,AJMER,2001,0,0,0,0,0,0,0,0,0,10,10
RAJASTHAN,ALWAR,2001,0,0,0,0,0,1,1,0,23,0,25
RAJASTHAN,BANSWARA,2001,0,4,2,0,0,0,20,0,22,2,50
RAJASTHAN,BARAN,2001,1,8,0,0,0,2,0,0,35,0,46
RAJASTHAN,BARMER,2001,0,1,0,0,0,0,16,0,13,0,30
RAJASTHAN,BHARATPUR,2001,0,0,0,0,0,0,0,0,41,0,41
RAJASTHAN,BHILWARA,2001,0,2,0,0,0,0,1,0,36,5,44
RAJASTHAN,BIKANER,2001,0,0,0,0,0,0,0,0,3,0,3
RAJASTHAN,BUNDI,2001,0,2,1,0,0,0,1,0,3,37,44
RAJASTHAN,CHITTORGARH,2001,0,5,0,0,0,0,0,0,56,0,61
RAJASTHAN,CHURU,2001,0,0,0,0,0,0,2,0,1,2,5
RAJASTHAN,DAUSA,2001,2,0,0,0,0,1,0,0,1,25,29
RAJASTHAN,DHOLPUR,2001,1,0,0,0,0,0,5,0,0,0,6
RAJASTHAN,DUNGARPUR,2001,0,4,2,0,0,0,1,0,5,19,31
RAJASTHAN,G.R.P.,2001,0,0,0,0,0,0,0,0,1,0,1
RAJASTHAN,GANGANAGAR,2001,0,0,0,0,0,0,0,0,0,2,2
RAJASTHAN,HANUMANGARH,2001,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,2001,2,2,0,0,0,4,1,0,76,0,85
RAJASTHAN,JAISALMER,2001,0,0,0,0,0,0,0,0,23,1,24
RAJASTHAN,JALORE,2001,0,1,0,0,0,0,0,0,39,0,40
RAJASTHAN,JHALAWAR,2001,1,2,1,0,0,0,11,0,12,13,40
RAJASTHAN,JHUNJHUNU,2001,1,0,0,0,0,0,0,0,14,0,15
RAJASTHAN,JODHPUR,2001,0,0,0,0,0,1,0,0,35,0,36
RAJASTHAN,KARAULI,2001,0,2,0,0,0,0,0,0,39,0,41
RAJASTHAN,KOTA,2001,3,6,1,0,0,1,19,0,1,48,79
RAJASTHAN,NAGAUR,2001,0,0,0,0,0,0,0,0,0,2,2
RAJASTHAN,PALI,2001,1,2,0,0,0,0,0,0,36,0,39
RAJASTHAN,RAJSAMAND,2001,0,0,0,0,0,0,5,0,9,0,14
RAJASTHAN,SAWAI MADHOPUR,2001,0,0,0,0,0,0,2,0,20,0,22
RAJASTHAN,SIKAR,2001,0,0,0,0,0,2,0,0,2,24,28
RAJASTHAN,SIROHI,2001,1,1,0,0,0,0,1,0,33,0,36
RAJASTHAN,TONK,2001,0,0,0,0,0,2,1,0,49,0,52
RAJASTHAN,UDAIPUR,2001,1,3,0,0,0,0,1,0,37,0,42
SIKKIM,EAST,2001,4,0,0,0,0,0,0,0,0,0,4
SIKKIM,NORTH,2001,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,2001,2,0,0,0,0,0,0,0,0,0,2
SIKKIM,WEST,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,ARIYALUR,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CHENGAI,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CHENNAI,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CHENNAI RLY.,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE RURAL,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE URBAN,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CUDDALORE,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DINDIGUL,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KANCHIPURAM,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KANYAKUMARI,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,MADURAI RURAL,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,MADURAI URBAN,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAGAPATTINAM,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAMAKKAL,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NILGIRIS,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,PERAMBALUR,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,PUDUKOTTAI,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,RAMNATHAPURAM,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,SALEM RURAL,2001,0,1,0,0,0,2,0,0,0,0,3
TAMIL NADU,SALEM URBAN,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,SIVAGANGAI,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THANJAVUR,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THENI,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUNELVELI RURAL,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUNELVELI URBAN,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVANNAMALAI,2001,0,1,0,0,0,1,0,0,2,0,4
TAMIL NADU,THIRUVARUR,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THOOTHUGUDI,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY RLY.,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY RURAL,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY URBAN,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,2001,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPURAM,2001,0,0,0,0,0,0,2,0,0,0,2
TAMIL NADU,VIRUDHUNAGAR,2001,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,DHALAI,2001,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,NORTH,2001,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,SOUTH,2001,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,WEST,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AGRA,2001,0,1,0,0,0,0,0,0,0,6,7
UTTAR PRADESH,ALIGARH,2001,2,0,0,0,0,0,0,0,0,7,9
UTTAR PRADESH,ALLAHABAD,2001,0,0,0,0,0,0,0,0,17,0,17
UTTAR PRADESH,AMBEDKAR NAGAR,2001,0,0,0,0,0,0,0,0,0,7,7
UTTAR PRADESH,AURAIYA,2001,0,0,0,0,0,0,0,0,0,12,12
UTTAR PRADESH,AZAMGARH,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BADAUN,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAGHPAT,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAHRAICH,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BALLIA,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BALRAMPUR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BANDA,2001,0,0,0,0,0,0,0,0,0,10,10
UTTAR PRADESH,BARABANKI,2001,0,0,0,0,0,1,0,0,0,0,1
UTTAR PRADESH,BAREILLY,2001,0,1,0,0,0,0,0,0,0,7,8
UTTAR PRADESH,BASTI,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BIJNOR,2001,0,0,0,0,0,0,0,0,0,3,3
UTTAR PRADESH,BULANDSHAHAR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,CHANDOLI,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,CHITRAKOOT DHAM,2001,0,0,0,0,0,0,0,0,18,10,28
UTTAR PRADESH,DEORIA,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ETAH,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ETAWAH,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FAIZABAD,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FATEHGARH,2001,0,0,0,0,0,0,0,0,0,18,18
UTTAR PRADESH,FATEHPUR,2001,0,0,0,0,0,0,0,0,0,5,5
UTTAR PRADESH,FIROZABAD,2001,0,0,0,0,0,0,0,0,0,5,5
UTTAR PRADESH,G.R.P.,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GAUTAMBUDH NAGAR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GHAZIABAD,2001,0,0,0,0,0,0,0,0,0,5,5
UTTAR PRADESH,GHAZIPUR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GONDA,2001,0,0,0,0,0,1,0,0,0,0,1
UTTAR PRADESH,GORAKHPUR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HAMIRPUR,2001,0,0,0,0,0,0,0,0,0,11,11
UTTAR PRADESH,HARDOI,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HATHRAS,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,J.P.NAGAR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,JALAUN,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,JAUNPUR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,JHANSI,2001,0,0,0,0,0,0,0,0,0,15,15
UTTAR PRADESH,KANNAUJ,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANPUR DEHAT,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANPUR NAGAR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KAUSHAMBI,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KHIRI,2001,0,0,0,0,0,0,1,0,0,0,1
UTTAR PRADESH,KUSHI NAGAR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,LALITPUR,2001,0,0,0,0,0,0,0,0,11,0,11
UTTAR PRADESH,LUCKNOW,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAHARAJGANJ,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAHOBA,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAINPURI,2001,0,0,0,0,0,0,0,0,0,4,4
UTTAR PRADESH,MATHURA,2001,0,0,0,0,0,0,0,0,0,6,6
UTTAR PRADESH,MAU,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MEERUT,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MIRZAPUR,2001,0,0,0,0,0,0,0,0,24,4,28
UTTAR PRADESH,MORADABAD,2001,1,0,0,0,0,0,0,0,3,1,5
UTTAR PRADESH,MUZAFFARNAGAR,2001,0,1,0,0,0,0,0,0,0,0,1
UTTAR PRADESH,PILIBHIT,2001,0,0,0,0,0,1,0,0,0,0,1
UTTAR PRADESH,PRATAPGARH,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,RAIBAREILLY,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,RAMPUR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SAHARANPUR,2001,0,0,0,0,0,0,0,0,2,4,6
UTTAR PRADESH,SANT KABIRNAGAR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SHAHJAHANPUR,2001,0,0,0,0,0,0,1,0,0,6,7
UTTAR PRADESH,SHRAWASTI,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SIDHARTHNAGAR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SITAPUR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SONBHADRA,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ST.RAVIDASNAGAR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SULTANPUR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,UNNAO,2001,0,0,0,0,0,0,0,0,0,22,22
UTTAR PRADESH,VARANASI,2001,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,ALMORA,2001,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,BAGESHWAR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,CHAMOLI,2001,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,CHAMPAWAT,2001,0,0,0,0,0,0,0,0,2,1,3
UTTARAKHAND,DEHRADUN,2001,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,HARIDWAR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,NAINITAL,2001,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,PAURI GARHWAL,2001,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,PITHORAGARH,2001,0,1,0,0,0,0,0,0,5,3,9
UTTARAKHAND,RUDRA PRAYAG,2001,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,TEHRI GARHWAL,2001,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,UDHAMSINGH NAGAR,2001,1,0,0,0,0,0,1,0,2,2,6
UTTARAKHAND,UTTARKASHI,2001,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,24 PARGANAS NORTH,2001,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,24 PARGANAS SOUTH,2001,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,ASANSOL,2001,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,BANKURA,2001,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,BIRBHUM,2001,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,BURDWAN,2001,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,COOCHBEHAR,2001,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,DAKSHIN DINAJPUR,2001,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,DARJEELING,2001,0,1,0,0,0,0,0,0,1,0,2
WEST BENGAL,HOOGHLY,2001,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH,2001,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH CITY,2001,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH G.R.P.,2001,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,JALPAIGURI,2001,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,KOLKATA,2001,0,0,0,0,0,0,0,0,0,0,0
